chemin, class, classe_LOC, classe_CLOC, classe_DC, WMC, classe_BC
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\title\CompositeTitle.java, CompositeTitle, 166, 93, 0.5602409638554217, 1, 0.5602409638554217
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\title\DateTitle.java, DateTitle, 106, 83, 0.7830188679245284, 1, 0.7830188679245284
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\title\ImageTitle.java, ImageTitle, 265, 115, 0.4339622641509434, 2, 0.2169811320754717
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\title\LegendItemBlockContainer.java, LegendItemBlockContainer, 141, 90, 0.6382978723404256, 1, 0.6382978723404256
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\title\ShortTextTitle.java, ShortTextTitle, 179, 71, 0.39664804469273746, 3, 0.13221601489757914
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\title\Title.java, ), 3, 0, 0.0, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\ui\Align.java, Align, 82, 53, 0.6463414634146342, 4, 0.16158536585365854
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\ui\ApplicationFrame.java, ApplicationFrame, 82, 52, 0.6341463414634146, 1, 0.6341463414634146
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\ui\Drawable.java, Drawable, 12, 10, 0.8333333333333334, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\ui\FontChooserPanel.java, FontChooserPanel, 142, 48, 0.3380281690140845, 2, 0.16901408450704225
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\ui\FontDisplayField.java, FontDisplayField, 54, 32, 0.5925925925925926, 1, 0.5925925925925926
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\ui\GradientPaintTransformer.java, GradientPaintTransformer, 16, 14, 0.875, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\ui\GradientPaintTransformType.java, GradientPaintTransformType, 12, 11, 0.9166666666666666, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\ui\HorizontalAlignment.java, HorizontalAlignment, 11, 10, 0.9090909090909091, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\ui\Layer.java, Layer, 8, 7, 0.875, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\ui\LCBLayout.java, LCBLayout, 201, 69, 0.34328358208955223, 3, 0.1144278606965174
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\ui\LengthAdjustmentType.java, LengthAdjustmentType, 11, 10, 0.9090909090909091, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\ui\NumberCellRenderer.java, NumberCellRenderer, 44, 21, 0.4772727272727273, 1, 0.4772727272727273
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\ui\PaintSample.java, PaintSample, 63, 32, 0.5079365079365079, 1, 0.5079365079365079
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\ui\RectangleAnchor.java, RectangleAnchor, 93, 39, 0.41935483870967744, 10, 0.041935483870967745
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\ui\RectangleEdge.java, RectangleEdge, 77, 42, 0.5454545454545454, 1, 0.5454545454545454
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\ui\RectangleInsets.java, RectangleInsets, 462, 220, 0.47619047619047616, 1, 0.47619047619047616
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\ui\Size2D.java, Size2D, 118, 61, 0.5169491525423728, 1, 0.5169491525423728
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\ui\StrokeChooserPanel.java, StrokeChooserPanel, 48, 27, 0.5625, 1, 0.5625
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\ui\StrokeSample.java, StrokeSample, 104, 49, 0.47115384615384615, 1, 0.47115384615384615
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\ui\TextAnchor.java, TextAnchor, 132, 98, 0.7424242424242424, 1, 0.7424242424242424
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\ui\UIUtils.java, UIUtils, 137, 69, 0.5036496350364964, 1, 0.5036496350364964
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\ui\UIUtils.java, )), 2, 0, 0.0, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\ui\VerticalAlignment.java, VerticalAlignment, 11, 10, 0.9090909090909091, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\urls\CategoryURLGenerator.java, CategoryURLGenerator, 19, 16, 0.8421052631578947, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\urls\PieURLGenerator.java, PieURLGenerator, 26, 24, 0.9230769230769231, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\urls\StandardPieURLGenerator.java, StandardPieURLGenerator, 108, 51, 0.4722222222222222, 2, 0.2361111111111111
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\urls\StandardXYURLGenerator.java, StandardXYURLGenerator, 99, 54, 0.5454545454545454, 2, 0.2727272727272727
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\urls\TimeSeriesURLGenerator.java, TimeSeriesURLGenerator, 147, 71, 0.48299319727891155, 2, 0.24149659863945577
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\urls\XYURLGenerator.java, XYURLGenerator, 19, 17, 0.8947368421052632, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\urls\XYZURLGenerator.java, XYZURLGenerator, 18, 16, 0.8888888888888888, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\AbstractObjectList.java, AbstractObjectList, 201, 93, 0.4626865671641791, 2, 0.23134328358208955
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\Args.java, Args, 49, 29, 0.5918367346938775, 2, 0.29591836734693877
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\ArrayUtils.java, ArrayUtils, 151, 48, 0.31788079470198677, 3, 0.10596026490066225
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\AttrStringUtils.java, AttrStringUtils, 255, 82, 0.3215686274509804, 1, 0.3215686274509804
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\BooleanList.java, BooleanList, 54, 34, 0.6296296296296297, 1, 0.6296296296296297
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\CloneUtils.java, CloneUtils, 88, 34, 0.38636363636363635, 3, 0.12878787878787878
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\DefaultShadowGenerator.java, DefaultShadowGenerator, 242, 98, 0.4049586776859504, 2, 0.2024793388429752
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\ExportUtils.java, ExportUtils, 184, 65, 0.3532608695652174, 1, 0.3532608695652174
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\HexNumberFormat.java, HexNumberFormat, 98, 64, 0.6530612244897959, 1, 0.6530612244897959
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\HMSNumberFormat.java, HMSNumberFormat, 66, 41, 0.6212121212121212, 1, 0.6212121212121212
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\LineUtils.java, LineUtils, 116, 34, 0.29310344827586204, 13, 0.022546419098143235
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\LogFormat.java, LogFormat, 192, 107, 0.5572916666666666, 1, 0.5572916666666666
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\ObjectList.java, ObjectList, 56, 38, 0.6785714285714286, 1, 0.6785714285714286
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\PaintAlpha.java, PaintAlpha, 308, 195, 0.6331168831168831, 3, 0.21103896103896103
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\PaintList.java, PaintList, 106, 46, 0.4339622641509434, 2, 0.2169811320754717
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\PaintUtils.java, PaintUtils, 133, 40, 0.3007518796992481, 4, 0.07518796992481203
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\PublicCloneable.java, PublicCloneable, 16, 14, 0.875, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\RelativeDateFormat.java, RelativeDateFormat, 480, 262, 0.5458333333333333, 1, 0.5458333333333333
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\ResourceBundleWrapper.java, ResourceBundleWrapper, 111, 73, 0.6576576576576577, 1, 0.6576576576576577
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\Rotation.java, Rotation, 31, 23, 0.7419354838709677, 1, 0.7419354838709677
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\SerialUtils.java, SerialUtils, 526, 153, 0.2908745247148289, 1, 0.2908745247148289
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\SerialUtils.java, )), 9, 0, 0.0, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\SerialUtils.java, )), 9, 0, 0.0, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\SerialUtils.java, )), 4, 0, 0.0, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\SerialUtils.java, )), 6, 0, 0.0, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\SerialUtils.java, )), 6, 0, 0.0, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\SerialUtils.java, )), 6, 0, 0.0, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\SerialUtils.java, )), 9, 3, 0.3333333333333333, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\SerialUtils.java, )), 34, 0, 0.0, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\ShadowGenerator.java, ShadowGenerator, 30, 26, 0.8666666666666667, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\ShapeList.java, ShapeList, 115, 55, 0.4782608695652174, 2, 0.2391304347826087
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\ShapeUtils.java, ShapeUtils, 499, 212, 0.4248496993987976, 2, 0.2124248496993988
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\SortOrder.java, SortOrder, 8, 7, 0.875, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\StringUtils.java, StringUtils, 51, 28, 0.5490196078431373, 1, 0.5490196078431373
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\StrokeList.java, StrokeList, 109, 53, 0.48623853211009177, 1, 0.48623853211009177
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\TableOrder.java, TableOrder, 8, 7, 0.875, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\UnitType.java, UnitType, 8, 7, 0.875, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\XYCoordinateType.java, XYCoordinateType, 18, 15, 0.8333333333333334, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\category\CategoryRangeInfo.java, CategoryRangeInfo, 19, 16, 0.8421052631578947, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\DataUtils.java, DataUtils, 217, 95, 0.4377880184331797, 3, 0.14592933947772657
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\DomainInfo.java, DomainInfo, 37, 33, 0.8918918918918919, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\DomainOrder.java, DomainOrder, 10, 9, 0.9, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\function\Function2D.java, Function2D, 12, 10, 0.8333333333333334, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\function\LineFunction2D.java, LineFunction2D, 82, 46, 0.5609756097560976, 1, 0.5609756097560976
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\function\NormalDistributionFunction2D.java, NormalDistributionFunction2D, 90, 48, 0.5333333333333333, 1, 0.5333333333333333
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\function\PolynomialFunction2D.java, PolynomialFunction2D, 76, 45, 0.5921052631578947, 1, 0.5921052631578947
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\function\PowerFunction2D.java, PowerFunction2D, 82, 46, 0.5609756097560976, 1, 0.5609756097560976
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\gantt\Task.java, Task, 184, 101, 0.5489130434782609, 1, 0.5489130434782609
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\gantt\TaskSeries.java, TaskSeries<K, 140, 71, 0.5071428571428571, 1, 0.5071428571428571
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\general\AbstractDataset.java, ), 3, 0, 0.0, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\general\Dataset.java, Dataset, 36, 31, 0.8611111111111112, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\general\DatasetChangeEvent.java, DatasetChangeEvent, 32, 23, 0.71875, 1, 0.71875
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\general\DatasetChangeListener.java, DatasetChangeListener, 11, 9, 0.8181818181818182, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\general\DatasetGroup.java, DatasetGroup, 71, 35, 0.49295774647887325, 1, 0.49295774647887325
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\general\DatasetUtils.java, DatasetUtils, 2125, 703, 0.3308235294117647, 3, 0.11027450980392156
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\general\HeatMapDataset.java, HeatMapDataset, 100, 89, 0.89, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\general\HeatMapUtils.java, HeatMapUtils, 74, 34, 0.4594594594594595, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\general\KeyedValueDataset.java, KeyedValueDataset, 5, 4, 0.8, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\general\KeyedValues2DDataset.java, KeyedValues2DDataset<R, 9, 8, 0.8888888888888888, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\general\Series.java, ), 3, 0, 0.0, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\general\SeriesChangeEvent.java, SeriesChangeEvent, 14, 10, 0.7142857142857143, 1, 0.7142857142857143
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\general\SeriesChangeListener.java, SeriesChangeListener, 10, 8, 0.8, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\general\SeriesDataset.java, SeriesDataset<S, 36, 32, 0.8888888888888888, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\general\SeriesException.java, SeriesException, 14, 10, 0.7142857142857143, 1, 0.7142857142857143
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\general\ValueDataset.java, ValueDataset, 5, 4, 0.8, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\general\WaferMapDataset.java, WaferMapDataset, 233, 135, 0.5793991416309013, 1, 0.5793991416309013
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\io\CSV.java, CSV, 139, 58, 0.4172661870503597, 2, 0.20863309352517986
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\ItemKey.java, ItemKey, 12, 10, 0.8333333333333334, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\jdbc\JDBCCategoryDataset.java, JDBCCategoryDataset, 219, 93, 0.4246575342465753, 3, 0.1415525114155251
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\jdbc\JDBCPieDataset.java, JDBCPieDataset, 158, 66, 0.4177215189873418, 2, 0.2088607594936709
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\json\impl\JSONAware.java, JSONAware, 17, 15, 0.8823529411764706, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\json\impl\JSONStreamAware.java, JSONStreamAware, 20, 18, 0.9, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\json\impl\JSONValue.java, JSONValue, 286, 141, 0.493006993006993, 3, 0.16433566433566435
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\json\JSONUtils.java, JSONUtils, 141, 50, 0.3546099290780142, 1, 0.3546099290780142
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\KeyedObjects.java, KeyedObjects<K, 273, 133, 0.48717948717948717, 2, 0.24358974358974358
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\KeyedValue.java, KeyedValue<K, 13, 11, 0.8461538461538461, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\KeyedValueComparator.java, KeyedValueComparator, 110, 34, 0.3090909090909091, 5, 0.061818181818181814
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\KeyedValueComparatorType.java, KeyedValueComparatorType, 9, 8, 0.8888888888888888, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\KeyedValues.java, KeyedValues<K, 51, 46, 0.9019607843137255, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\Range.java, Range, 382, 193, 0.5052356020942408, 2, 0.2526178010471204
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\RangeInfo.java, RangeInfo, 33, 29, 0.8787878787878788, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\RangeType.java, RangeType, 11, 10, 0.9090909090909091, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\resources\DataPackageResources.java, DataPackageResources, 19, 11, 0.5789473684210527, 1, 0.5789473684210527
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\resources\DataPackageResources_de.java, DataPackageResources_de, 18, 10, 0.5555555555555556, 1, 0.5555555555555556
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\resources\DataPackageResources_es.java, DataPackageResources_es, 18, 10, 0.5555555555555556, 1, 0.5555555555555556
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\resources\DataPackageResources_fr.java, DataPackageResources_fr, 18, 10, 0.5555555555555556, 1, 0.5555555555555556
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\resources\DataPackageResources_pl.java, DataPackageResources_pl, 18, 10, 0.5555555555555556, 1, 0.5555555555555556
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\resources\DataPackageResources_ru.java, DataPackageResources_ru, 18, 10, 0.5555555555555556, 1, 0.5555555555555556
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\statistics\BoxAndWhiskerCalculator.java, BoxAndWhiskerCalculator, 161, 54, 0.33540372670807456, 4, 0.08385093167701864
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\statistics\BoxAndWhiskerItem.java, BoxAndWhiskerItem, 222, 113, 0.509009009009009, 2, 0.2545045045045045
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\statistics\HistogramBin.java, HistogramBin, 109, 54, 0.4954128440366973, 1, 0.4954128440366973
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\statistics\HistogramType.java, HistogramType, 10, 9, 0.9, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\statistics\MeanAndStandardDeviation.java, MeanAndStandardDeviation, 125, 67, 0.536, 1, 0.536
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\statistics\Regression.java, Regression, 291, 72, 0.24742268041237114, 4, 0.061855670103092786
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\statistics\Statistics.java, Statistics, 380, 151, 0.3973684210526316, 2, 0.1986842105263158
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\DateRange.java, DateRange, 106, 71, 0.6698113207547169, 1, 0.6698113207547169
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\Day.java, Day, 358, 200, 0.5586592178770949, 1, 0.5586592178770949
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\DynamicTimeSeriesCollection.java, ValueSequence, 42, 26, 0.6190476190476191, 1, 0.6190476190476191
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\DynamicTimeSeriesCollection.java, ), 8, 0, 0.0, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\DynamicTimeSeriesCollection.java, ), 0, 0, NaN, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\DynamicTimeSeriesCollection.java, ), 0, 0, NaN, 0, 0.0
