chemin, class, methode, methode_LOC, methode_CLOC, methode_DC, CC, methode_BC
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\imagemap\ImageMapUtilsTest.java, ImageMapUtilsTest, testHTMLEscape, 10, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\imagemap\ImageMapUtilsTest.java, ImageMapUtilsTest, testJavascriptEscape, 6, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\imagemap\ImageMapUtilsTest.java, ImageMapUtilsTest, testGetImageMap, 12, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\imagemap\ImageMapUtilsTest.java, ImageMapUtilsTest, testGetImageMapIllegalArgumentException, 4, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\imagemap\ImageMapUtilsTest.java, ImageMapUtilsTest, testGetImageMapIllegalArgumentException_2, 4, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\imagemap\OverLIBToolTipTagFragmentGeneratorTest.java, OverLIBToolTipTagFragmentGeneratorTest, testGenerateURLFragment, 9, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\imagemap\StandardToolTipTagFragmentGeneratorTest.java, StandardToolTipTagFragmentGeneratorTest, testGenerateURLFragment, 7, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\imagemap\StandardURLTagFragmentGeneratorTest.java, StandardURLTagFragmentGeneratorTest, testGenerateURLFragment, 8, 2, 0.25, 1, 0.25
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\JFreeChartTest.java, JFreeChartTest, setUp, 6, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\JFreeChartTest.java, JFreeChartTest, testEquals, 78, 16, 0.20512820512820512, 1, 0.20512820512820512
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\JFreeChartTest.java, JFreeChartTest, testEquals2, 7, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\JFreeChartTest.java, JFreeChartTest, testSubtitleCount, 3, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\JFreeChartTest.java, JFreeChartTest, testGetSubtitle, 26, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\JFreeChartTest.java, JFreeChartTest, testSerialization1, 10, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\JFreeChartTest.java, JFreeChartTest, testSerialization3, 45, 4, 0.08888888888888889, 1, 0.08888888888888889
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\JFreeChartTest.java, JFreeChartTest, testSerialization4, 12, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\JFreeChartTest.java, JFreeChartTest, testAddSubtitle, 30, 1, 0.03333333333333333, 1, 0.03333333333333333
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\JFreeChartTest.java, JFreeChartTest, testGetSubtitles, 8, 1, 0.125, 1, 0.125
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\JFreeChartTest.java, JFreeChartTest, testLegendEvents, 8, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\JFreeChartTest.java, JFreeChartTest, testTitleChangeEvent, 25, 6, 0.24, 1, 0.24
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\JFreeChartTest.java, JFreeChartTest, testBug942, 4, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\JFreeChartTest.java, JFreeChartTest, chartChanged_ChartChangeEvent, 2, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\BoxAndWhiskerToolTipGeneratorTest.java, BoxAndWhiskerToolTipGeneratorTest, testEquals, 21, 3, 0.14285714285714285, 1, 0.14285714285714285
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\BoxAndWhiskerToolTipGeneratorTest.java, BoxAndWhiskerToolTipGeneratorTest, testHashCode, 5, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\BoxAndWhiskerToolTipGeneratorTest.java, BoxAndWhiskerToolTipGeneratorTest, testCloning, 6, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\BoxAndWhiskerToolTipGeneratorTest.java, BoxAndWhiskerToolTipGeneratorTest, testPublicCloneable, 3, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\BoxAndWhiskerToolTipGeneratorTest.java, BoxAndWhiskerToolTipGeneratorTest, testSerialization, 4, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\BoxAndWhiskerXYToolTipGeneratorTest.java, BoxAndWhiskerXYToolTipGeneratorTest, testEquals, 35, 4, 0.11428571428571428, 1, 0.11428571428571428
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\BoxAndWhiskerXYToolTipGeneratorTest.java, BoxAndWhiskerXYToolTipGeneratorTest, testHashCode, 7, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\BoxAndWhiskerXYToolTipGeneratorTest.java, BoxAndWhiskerXYToolTipGeneratorTest, testCloning, 8, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\BoxAndWhiskerXYToolTipGeneratorTest.java, BoxAndWhiskerXYToolTipGeneratorTest, testPublicCloneable, 4, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\BoxAndWhiskerXYToolTipGeneratorTest.java, BoxAndWhiskerXYToolTipGeneratorTest, testSerialization, 5, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\BubbleXYItemLabelGeneratorTest.java, BubbleXYItemLabelGeneratorTest, testEquals, 54, 1, 0.018518518518518517, 1, 0.018518518518518517
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\BubbleXYItemLabelGeneratorTest.java, BubbleXYItemLabelGeneratorTest, testHashCode, 7, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\BubbleXYItemLabelGeneratorTest.java, BubbleXYItemLabelGeneratorTest, testCloning, 6, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\BubbleXYItemLabelGeneratorTest.java, BubbleXYItemLabelGeneratorTest, testPublicCloneable, 3, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\BubbleXYItemLabelGeneratorTest.java, BubbleXYItemLabelGeneratorTest, testSerialization, 4, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\BubbleXYItemLabelGeneratorTest.java, BubbleXYItemLabelGeneratorTest, testGenerateLabel, 10, 2, 0.2, 1, 0.2
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\CustomXYItemLabelGeneratorTest.java, CustomXYItemLabelGeneratorTest, testCloning, 6, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\CustomXYItemLabelGeneratorTest.java, CustomXYItemLabelGeneratorTest, testPublicCloneable, 3, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\CustomXYItemLabelGeneratorTest.java, CustomXYItemLabelGeneratorTest, testSerialization, 14, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\HighLowItemLabelGeneratorTest.java, HighLowItemLabelGeneratorTest, testEquals, 17, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\HighLowItemLabelGeneratorTest.java, HighLowItemLabelGeneratorTest, testHashCode, 5, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\HighLowItemLabelGeneratorTest.java, HighLowItemLabelGeneratorTest, testCloning, 6, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\HighLowItemLabelGeneratorTest.java, HighLowItemLabelGeneratorTest, testPublicCloneable, 3, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\HighLowItemLabelGeneratorTest.java, HighLowItemLabelGeneratorTest, testSerialization, 4, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\IntervalCategoryItemLabelGeneratorTest.java, IntervalCategoryItemLabelGeneratorTest, testEquals, 19, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\IntervalCategoryItemLabelGeneratorTest.java, IntervalCategoryItemLabelGeneratorTest, testHashCode, 7, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\IntervalCategoryItemLabelGeneratorTest.java, IntervalCategoryItemLabelGeneratorTest, testCloning, 8, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\IntervalCategoryItemLabelGeneratorTest.java, IntervalCategoryItemLabelGeneratorTest, testPublicCloneable, 4, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\IntervalCategoryItemLabelGeneratorTest.java, IntervalCategoryItemLabelGeneratorTest, testSerialization, 6, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\IntervalCategoryToolTipGeneratorTest.java, IntervalCategoryToolTipGeneratorTest, testEquals, 19, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\IntervalCategoryToolTipGeneratorTest.java, IntervalCategoryToolTipGeneratorTest, testEquals2, 8, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\IntervalCategoryToolTipGeneratorTest.java, IntervalCategoryToolTipGeneratorTest, testHashCode, 7, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\IntervalCategoryToolTipGeneratorTest.java, IntervalCategoryToolTipGeneratorTest, testCloning, 7, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\IntervalCategoryToolTipGeneratorTest.java, IntervalCategoryToolTipGeneratorTest, testPublicCloneable, 4, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\IntervalCategoryToolTipGeneratorTest.java, IntervalCategoryToolTipGeneratorTest, testSerialization, 6, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\ItemLabelAnchorTest.java, ItemLabelAnchorTest, testEquals, 3, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\ItemLabelAnchorTest.java, ItemLabelAnchorTest, testSerialization, 4, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\ItemLabelPositionTest.java, ItemLabelPositionTest, testEquals, 4, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\ItemLabelPositionTest.java, ItemLabelPositionTest, testSerialization, 4, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\MultipleXYSeriesLabelGeneratorTest.java, MultipleXYSeriesLabelGeneratorTest, testEquals, 15, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\MultipleXYSeriesLabelGeneratorTest.java, MultipleXYSeriesLabelGeneratorTest, MultipleXYSeriesLabelGenerator_"Series, 0, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\MultipleXYSeriesLabelGeneratorTest.java, MultipleXYSeriesLabelGeneratorTest, MultipleXYSeriesLabelGenerator_"Series, 0, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\MultipleXYSeriesLabelGeneratorTest.java, MultipleXYSeriesLabelGeneratorTest, testHashCode, 5, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\MultipleXYSeriesLabelGeneratorTest.java, MultipleXYSeriesLabelGeneratorTest, testCloning, 11, 1, 0.09090909090909091, 1, 0.09090909090909091
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\MultipleXYSeriesLabelGeneratorTest.java, MultipleXYSeriesLabelGeneratorTest, testPublicCloneable, 3, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\MultipleXYSeriesLabelGeneratorTest.java, MultipleXYSeriesLabelGeneratorTest, testSerialization, 7, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardCategoryItemLabelGeneratorTest.java, StandardCategoryItemLabelGeneratorTest, testGenerateLabel, 15, 1, 0.06666666666666667, 1, 0.06666666666666667
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardCategoryItemLabelGeneratorTest.java, StandardCategoryItemLabelGeneratorTest, testEquals, 25, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardCategoryItemLabelGeneratorTest.java, StandardCategoryItemLabelGeneratorTest, testHashCode, 7, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardCategoryItemLabelGeneratorTest.java, StandardCategoryItemLabelGeneratorTest, testCloning, 7, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardCategoryItemLabelGeneratorTest.java, StandardCategoryItemLabelGeneratorTest, testPublicCloneable, 4, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardCategoryItemLabelGeneratorTest.java, StandardCategoryItemLabelGeneratorTest, testSerialization, 6, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardCategoryItemLabelGeneratorTest.java, StandardCategoryItemLabelGeneratorTest, testEquals1481087, 8, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardCategorySeriesLabelGeneratorTest.java, StandardCategorySeriesLabelGeneratorTest, testGenerateLabel, 10, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardCategorySeriesLabelGeneratorTest.java, StandardCategorySeriesLabelGeneratorTest, StandardCategorySeriesLabelGenerator_"{0}, 0, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardCategorySeriesLabelGeneratorTest.java, StandardCategorySeriesLabelGeneratorTest, testEquals, 11, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardCategorySeriesLabelGeneratorTest.java, StandardCategorySeriesLabelGeneratorTest, StandardCategorySeriesLabelGenerator_"{1}, 0, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardCategorySeriesLabelGeneratorTest.java, StandardCategorySeriesLabelGeneratorTest, StandardCategorySeriesLabelGenerator_"{1}, 0, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardCategorySeriesLabelGeneratorTest.java, StandardCategorySeriesLabelGeneratorTest, testHashCode, 7, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardCategorySeriesLabelGeneratorTest.java, StandardCategorySeriesLabelGeneratorTest, testCloning, 7, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardCategorySeriesLabelGeneratorTest.java, StandardCategorySeriesLabelGeneratorTest, StandardCategorySeriesLabelGenerator_"{1}, 0, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardCategorySeriesLabelGeneratorTest.java, StandardCategorySeriesLabelGeneratorTest, testPublicCloneable, 4, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardCategorySeriesLabelGeneratorTest.java, StandardCategorySeriesLabelGeneratorTest, StandardCategorySeriesLabelGenerator_"{1}, 0, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardCategorySeriesLabelGeneratorTest.java, StandardCategorySeriesLabelGeneratorTest, testSerialization, 5, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardCategorySeriesLabelGeneratorTest.java, StandardCategorySeriesLabelGeneratorTest, StandardCategorySeriesLabelGenerator_"{2}, 0, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardCategoryToolTipGeneratorTest.java, StandardCategoryToolTipGeneratorTest, testEquals, 25, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardCategoryToolTipGeneratorTest.java, StandardCategoryToolTipGeneratorTest, testHashCode, 7, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardCategoryToolTipGeneratorTest.java, StandardCategoryToolTipGeneratorTest, testCloning, 7, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardCategoryToolTipGeneratorTest.java, StandardCategoryToolTipGeneratorTest, testPublicCloneable, 4, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardCategoryToolTipGeneratorTest.java, StandardCategoryToolTipGeneratorTest, testSerialization, 6, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardCategoryToolTipGeneratorTest.java, StandardCategoryToolTipGeneratorTest, testEquals1481087, 8, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardPieSectionLabelGeneratorTest.java, StandardPieSectionLabelGeneratorTest, testEquals, 40, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardPieSectionLabelGeneratorTest.java, StandardPieSectionLabelGeneratorTest, testHashCode, 7, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardPieSectionLabelGeneratorTest.java, StandardPieSectionLabelGeneratorTest, testCloning, 7, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardPieSectionLabelGeneratorTest.java, StandardPieSectionLabelGeneratorTest, testPublicCloneable, 4, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardPieSectionLabelGeneratorTest.java, StandardPieSectionLabelGeneratorTest, testSerialization, 5, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardPieToolTipGeneratorTest.java, StandardPieToolTipGeneratorTest, testEquals, 33, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardPieToolTipGeneratorTest.java, StandardPieToolTipGeneratorTest, testHashCode, 7, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardPieToolTipGeneratorTest.java, StandardPieToolTipGeneratorTest, testCloning, 8, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardPieToolTipGeneratorTest.java, StandardPieToolTipGeneratorTest, testPublicCloneable, 3, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardPieToolTipGeneratorTest.java, StandardPieToolTipGeneratorTest, testSerialization, 4, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardXYItemLabelGeneratorTest.java, StandardXYItemLabelGeneratorTest, testEquals, 40, 1, 0.025, 1, 0.025
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardXYItemLabelGeneratorTest.java, StandardXYItemLabelGeneratorTest, testHashCode, 7, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardXYItemLabelGeneratorTest.java, StandardXYItemLabelGeneratorTest, testCloning, 31, 3, 0.0967741935483871, 1, 0.0967741935483871
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardXYItemLabelGeneratorTest.java, StandardXYItemLabelGeneratorTest, testPublicCloneable, 3, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardXYItemLabelGeneratorTest.java, StandardXYItemLabelGeneratorTest, testSerialization, 4, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardXYSeriesLabelGeneratorTest.java, StandardXYSeriesLabelGeneratorTest, testGenerateLabel, 8, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardXYSeriesLabelGeneratorTest.java, StandardXYSeriesLabelGeneratorTest, StandardXYSeriesLabelGenerator_"Series, 0, 0, 0.0, 1, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardXYSeriesLabelGeneratorTest.java, StandardXYSeriesLabelGeneratorTest, testEquals, 11, 0, 0.0, 1, 0.0
